Date,PX_LAST,PX_VOLUME
8/10/2016,63.61,1835662
8/11/2016,64.08,1956656
8/12/2016,64.12,1734294
8/15/2016,63.45,1769141
8/16/2016,62.64,5784784
8/17/2016,63.68,4953066
8/18/2016,65.17,3713095
8/19/2016,64.79,3467638
8/22/2016,64.69,4794099
8/23/2016,63.85,2448318
8/24/2016,63.69,1716389
8/25/2016,63.44,1841355
8/26/2016,62.1,2928296
8/29/2016,62.36,3541238
8/30/2016,61.87,2451664
8/31/2016,61.94,3372987
9/1/2016,61.81,2112229
9/2/2016,62.35,2423709
9/6/2016,62.99,2330320
9/7/2016,62.9,1914943
9/8/2016,63.09,1594168
9/9/2016,60.83,2775753
9/12/2016,61.55,2925750
9/13/2016,60.82,3615725
9/14/2016,61.43,2777080
9/15/2016,61.84,1774611
9/16/2016,62.42,3084191
9/19/2016,62.67,2068412
9/20/2016,62.55,2531187
9/21/2016,63.71,3153306
9/22/2016,64.02,2112971
9/23/2016,64.2,2120841
9/26/2016,63.9,2099864
9/27/2016,62.85,2941282
9/28/2016,62.38,2050062
9/29/2016,61.76,2439995
9/30/2016,61.17,3494971
10/3/2016,60.16,2697002
10/4/2016,58.82,3700890
10/5/2016,58.75,4434904
10/6/2016,59.01,3085576
10/7/2016,59.32,3692902
10/10/2016,59.47,2413778
10/11/2016,58.82,2531678
10/12/2016,59.31,1973829
10/13/2016,60.37,3196850
10/14/2016,59.8,2607155
10/17/2016,60.4,1999804
10/18/2016,60.93,1985369
10/19/2016,60.89,2083584
10/20/2016,60.84,1532847
10/21/2016,60.31,1312897
10/24/2016,60.51,1394241
10/25/2016,60.79,1564595
10/26/2016,60.92,1565583
10/27/2016,60.7,1257087
10/28/2016,60.99,1869955
10/31/2016,62.12,2933956
11/1/2016,61.21,2685810
11/2/2016,60.26,3177545
11/3/2016,60.2,3201354
11/4/2016,59.83,2833276
11/7/2016,61.09,3278383
11/8/2016,62.02,2327300
11/9/2016,59.41,3520013
11/10/2016,58.5,4578637
11/11/2016,58.48,3013026
11/14/2016,58.15,5576737
11/15/2016,59.1,2370944
11/16/2016,58.71,1352820
11/17/2016,58.67,2424656
11/18/2016,58.38,1916479
11/21/2016,59.16,1417716
11/22/2016,59.32,2342205
11/23/2016,58.71,1222675
11/25/2016,59.29,1726114
11/28/2016,60.74,2057773
11/29/2016,60.46,3046836
11/30/2016,58.8,3441938
12/1/2016,58.04,2306610
12/2/2016,58.28,2343089
12/5/2016,58.38,2864227
12/6/2016,58.38,1664114
12/7/2016,58.8,2023869
12/8/2016,59.19,1854847
12/9/2016,59.33,3849639
12/12/2016,59.82,3114526
12/13/2016,60.59,2659594
