Date,PX_LAST,PX_VOLUME
9/30/2015,103.4,2993313
10/1/2015,102.29,3354318
10/2/2015,102.72,2019570
10/5/2015,104.33,2184603
10/6/2015,103.29,2078383
10/7/2015,104.98,2597959
10/8/2015,106.58,1964199
10/9/2015,106.47,3162669
10/12/2015,107.02,1144860
10/13/2015,106.45,1443455
10/14/2015,105.55,1545741
10/15/2015,107.55,1584750
10/16/2015,108.95,2542788
10/19/2015,109.51,2175724
10/20/2015,111.05,3151531
10/21/2015,113.58,4145688
10/22/2015,115.11,3526703
10/23/2015,114.83,2369382
10/26/2015,115.27,2091018
10/27/2015,114.58,1873470
10/28/2015,115.29,1377294
10/29/2015,115.28,1222390
10/30/2015,113.54,2405412
11/2/2015,114.07,2451367
11/3/2015,113.64,1953574
11/4/2015,112.96,1809464
11/5/2015,113.53,1755681
11/6/2015,113.03,1777185
11/9/2015,112.52,1443829
11/10/2015,113.55,1234738
11/11/2015,113.37,1573503
11/12/2015,111.43,1786195
11/13/2015,111.85,1734064
11/16/2015,113.76,1756132
11/17/2015,113.48,2208306
11/18/2015,115.34,1173092
11/19/2015,115.57,1547836
11/20/2015,116.48,2155175
11/23/2015,116.04,2702823
11/24/2015,115.56,2060938
11/25/2015,115.05,1335146
11/27/2015,115.06,644738
11/30/2015,114.85,2126457
12/1/2015,116.13,1879738
12/2/2015,115.38,1956408
12/3/2015,113.77,2208870
12/4/2015,117.66,2599459
12/7/2015,117.13,2654290
12/8/2015,115.95,2222285
12/9/2015,114.89,3025031
12/10/2015,114.73,2482568
12/11/2015,113.08,2390911
12/14/2015,114.1,3757371
12/15/2015,115.8,2752777
12/16/2015,116.9,2471839
12/17/2015,115.6,1674680
12/18/2015,113.69,3513513
12/21/2015,115.24,1925078
12/22/2015,117.23,1625283
12/23/2015,117.98,1360944
12/24/2015,118.19,568555
12/28/2015,118.26,924209
12/29/2015,119.47,1624657
12/30/2015,118.2,1720471
12/31/2015,116.85,1626178
1/4/2016,113.73,3094495
1/5/2016,114.88,2743308
1/6/2016,112.74,2288204
1/7/2016,111.58,3919573
1/8/2016,109.96,2271549
1/11/2016,110.29,2454877
1/12/2016,112.1,2913197
1/13/2016,110.06,4265188
1/14/2016,111.02,13742962
1/15/2016,109.38,6885699
1/19/2016,110.87,5347891
1/20/2016,110.69,6027427
1/21/2016,109.43,3970803
1/22/2016,110.04,2295971
1/25/2016,108,2984995
1/26/2016,108.58,2669505
1/27/2016,108.1,3433244
1/28/2016,109.52,3314208
1/29/2016,113.07,4205836
2/1/2016,113.28,2824849
2/2/2016,112.47,2199987
2/3/2016,112.83,2110613
2/4/2016,113.22,2777296
2/5/2016,112.25,2718444
2/8/2016,108.89,4742968
2/9/2016,110.58,2312298
2/10/2016,111.69,2431740
2/11/2016,110.84,2159673
2/12/2016,114.31,1884240
2/16/2016,115.67,2931808
2/17/2016,116.91,1864901
2/18/2016,116.36,2208026
2/19/2016,115.67,2102369
2/22/2016,117.09,1281500
2/23/2016,115.7,1316790
2/24/2016,116.18,1312061
2/25/2016,118.39,2264607
2/26/2016,117.51,1671704
2/29/2016,115.53,1842704
3/1/2016,117.71,1833175
3/2/2016,118.36,1251990
3/3/2016,117.84,1484000
3/4/2016,117.18,1851711
3/7/2016,117.35,1866949
3/8/2016,116.28,1273935
3/9/2016,117.78,1439037
3/10/2016,117.6,1690387
3/11/2016,119.95,1322690
3/14/2016,119.74,2149865
3/15/2016,119.5,1479805
3/16/2016,119.45,1719885
3/17/2016,120.99,1745775
3/18/2016,122.47,3715679
3/21/2016,121.39,1441598
3/22/2016,120.12,1678651
3/23/2016,119.58,1977248
3/24/2016,119.61,1304410
3/28/2016,119.22,1305757
3/29/2016,119.42,955659
3/30/2016,119.74,1123172
3/31/2016,119.15,1511907
4/1/2016,120.85,1500738
4/4/2016,120.59,2243681
4/5/2016,117.95,1926962
4/6/2016,119.19,1840723
4/7/2016,117.63,1388417
4/8/2016,118.81,1456591
4/11/2016,118.57,2328881
4/12/2016,119.43,1504321
4/13/2016,120.51,1529009
4/14/2016,120.34,1525371
4/15/2016,120.56,1575015
4/18/2016,122.02,1479260
4/19/2016,122.02,1308421
4/20/2016,122.59,1565863
4/21/2016,118.07,3110205
4/22/2016,119.3,1618416
4/25/2016,119.05,1266562
4/26/2016,118.76,1347250
4/27/2016,118.4,1477713
4/28/2016,117.19,1810911
4/29/2016,117.86,2016206
5/2/2016,118.95,1826924
5/3/2016,118.26,1484806
5/4/2016,117.82,1789595
5/5/2016,122.46,3177423
5/6/2016,122.35,1929745
5/9/2016,122.9,1243463
5/10/2016,125.22,1636207
5/11/2016,123.76,1733611
5/12/2016,125.38,1725429
5/13/2016,125.12,1510167
5/16/2016,125.29,1246136
5/17/2016,124.06,1348857
5/18/2016,125.62,1637685
5/19/2016,124.85,954465
5/20/2016,125.75,1291002
5/23/2016,125.88,1286495
5/24/2016,127.06,1668808
5/25/2016,127.17,1761145
5/26/2016,126.37,1062230
5/27/2016,127.22,1240618
5/31/2016,126.61,1740382
6/1/2016,127.33,1286152
6/2/2016,127.81,991096
6/3/2016,127.56,1188777
