Date,PX_LAST,PX_VOLUME
9/24/2015,4.19,1522497
9/25/2015,3.98,910550
9/28/2015,3.69,929682
9/29/2015,3.6,944407
9/30/2015,3.69,681106
10/1/2015,3.62,562561
10/2/2015,3.86,938490
10/5/2015,4.07,1353813
10/6/2015,4.33,1486458
10/7/2015,4.38,1573909
10/8/2015,4.44,1841195
10/9/2015,4.8,1986450
10/12/2015,4.72,874612
10/13/2015,4.69,776036
10/14/2015,4.98,1984611
10/15/2015,4.72,1319057
10/16/2015,4.47,855756
10/19/2015,4.16,1540682
10/20/2015,4.51,1305959
10/21/2015,4.39,1030948
10/22/2015,4.25,515730
10/23/2015,4.53,1296882
10/26/2015,4.32,656249
10/27/2015,4.33,644802
10/28/2015,4.22,1204972
10/29/2015,3.98,1145181
10/30/2015,3.84,1032175
11/2/2015,3.81,896984
11/3/2015,3.82,793730
11/4/2015,3.66,844802
11/5/2015,3.53,1862737
11/6/2015,3.38,1282426
11/9/2015,3.5,1343745
11/10/2015,3.39,1012398
11/11/2015,3.27,1085004
11/12/2015,2.99,2544883
11/13/2015,3.07,658687
11/16/2015,3.04,838062
11/17/2015,2.93,1092892
11/18/2015,2.99,1521074
11/19/2015,3.14,1328896
11/20/2015,2.94,1480719
11/23/2015,2.85,761711
11/24/2015,2.92,851280
11/25/2015,2.98,444089
11/27/2015,2.99,267886
11/30/2015,3,1155370
12/1/2015,3.11,694296
12/2/2015,3.07,581383
12/3/2015,3.34,830923
12/4/2015,3.48,1352984
12/7/2015,3.28,1114222
12/8/2015,3.16,937009
12/9/2015,3.16,716340
12/10/2015,3.22,857410
12/11/2015,3.23,983950
12/14/2015,3.19,1225928
12/15/2015,3.14,869000
12/16/2015,3.26,1531074
12/17/2015,3.21,1386159
12/18/2015,3.23,4782721
12/21/2015,3.31,721584
12/22/2015,3.35,626168
12/23/2015,3.53,640041
12/24/2015,3.54,316475
12/28/2015,3.36,349818
12/29/2015,3.32,566304
12/30/2015,3.29,295388
12/31/2015,3.29,338303
1/4/2016,3.44,765310
1/5/2016,3.49,422983
1/6/2016,3.61,690215
1/7/2016,3.66,1810701
1/8/2016,3.48,1470877
1/11/2016,3.17,1270452
